timestamp,scope,marketId,activeDebtLoanCount,distinctActiveDebtObservedKeyCount
2026-07-21T18:07:34.036Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,17,12
2026-07-21T18:07:34.036Z,market,USDM,45,37
2026-07-21T18:07:34.036Z,market,USDT,24,15
2026-07-21T18:07:34.036Z,market,WMT,0,0
2026-07-21T18:07:34.036Z,protocol,,614,437
2026-07-22T07:12:29.208Z,market,Ada,85,60
2026-07-22T07:12:29.208Z,market,BTC,15,12
2026-07-22T07:12:29.208Z,market,COPI,2,2
2026-07-22T07:12:29.208Z,market,DAI,2,2
2026-07-22T07:12:29.208Z,market,DJED,90,80
2026-07-22T07:12:29.208Z,market,ERG,4,4
2026-07-22T07:12:29.208Z,market,ETH,6,6
2026-07-22T07:12:29.208Z,market,IAG,7,7
2026-07-22T07:12:29.208Z,market,IUSD,54,45
2026-07-22T07:12:29.208Z,market,MIN,36,32
2026-07-22T07:12:29.208Z,market,NIGHT,13,12
2026-07-22T07:12:29.208Z,market,SHEN,9,8
2026-07-22T07:12:29.208Z,market,SNEK,12,12
2026-07-22T07:12:29.208Z,market,USDA,56,43
2026-07-22T07:12:29.208Z,market,USDC,36,27
2026-07-22T07:12:29.208Z,market,USDCx,100,75
2026-07-22T07:12:29.208Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,17,12
2026-07-22T07:12:29.208Z,market,USDM,45,37
2026-07-22T07:12:29.208Z,market,USDT,24,15
2026-07-22T07:12:29.208Z,market,WMT,0,0
2026-07-22T07:12:29.208Z,protocol,,613,437
2026-07-22T08:20:48.202Z,market,Ada,85,60
2026-07-22T08:20:48.202Z,market,BTC,15,12
2026-07-22T08:20:48.202Z,market,COPI,2,2
2026-07-22T08:20:48.202Z,market,DAI,2,2
2026-07-22T08:20:48.202Z,market,DJED,90,80
2026-07-22T08:20:48.202Z,market,ERG,4,4
2026-07-22T08:20:48.202Z,market,ETH,6,6
2026-07-22T08:20:48.202Z,market,IAG,7,7
2026-07-22T08:20:48.202Z,market,IUSD,54,45
2026-07-22T08:20:48.202Z,market,MIN,36,32
2026-07-22T08:20:48.202Z,market,NIGHT,13,12
2026-07-22T08:20:48.202Z,market,SHEN,9,8
2026-07-22T08:20:48.202Z,market,SNEK,12,12
2026-07-22T08:20:48.202Z,market,USDA,56,43
2026-07-22T08:20:48.202Z,market,USDC,35,26
2026-07-22T08:20:48.202Z,market,USDCx,100,75
2026-07-22T08:20:48.202Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,17,12
2026-07-22T08:20:48.202Z,market,USDM,45,37
2026-07-22T08:20:48.202Z,market,USDT,24,15
2026-07-22T08:20:48.202Z,market,WMT,0,0
2026-07-22T08:20:48.202Z,protocol,,612,436
2026-07-22T13:01:36.443Z,market,Ada,85,60
2026-07-22T13:01:36.443Z,market,BTC,15,12
2026-07-22T13:01:36.443Z,market,COPI,2,2
2026-07-22T13:01:36.443Z,market,DAI,2,2
2026-07-22T13:01:36.443Z,market,DJED,90,80
2026-07-22T13:01:36.443Z,market,ERG,4,4
2026-07-22T13:01:36.443Z,market,ETH,6,6
2026-07-22T13:01:36.443Z,market,IAG,7,7
2026-07-22T13:01:36.443Z,market,IUSD,54,45
2026-07-22T13:01:36.443Z,market,MIN,36,32
2026-07-22T13:01:36.443Z,market,NIGHT,13,12
2026-07-22T13:01:36.443Z,market,SHEN,9,8
2026-07-22T13:01:36.443Z,market,SNEK,12,12
2026-07-22T13:01:36.443Z,market,USDA,56,43
2026-07-22T13:01:36.443Z,market,USDC,36,27
2026-07-22T13:01:36.443Z,market,USDCx,101,75
2026-07-22T13:01:36.443Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,17,12
2026-07-22T13:01:36.443Z,market,USDM,45,37
2026-07-22T13:01:36.443Z,market,USDT,24,15
2026-07-22T13:01:36.443Z,market,WMT,0,0
2026-07-22T13:01:36.443Z,protocol,,614,437
2026-07-22T17:39:26.135Z,market,Ada,85,60
2026-07-22T17:39:26.135Z,market,BTC,15,12
2026-07-22T17:39:26.135Z,market,COPI,2,2
2026-07-22T17:39:26.135Z,market,DAI,2,2
2026-07-22T17:39:26.135Z,market,DJED,90,80
2026-07-22T17:39:26.135Z,market,ERG,4,4
2026-07-22T17:39:26.135Z,market,ETH,6,6
2026-07-22T17:39:26.135Z,market,IAG,7,7
2026-07-22T17:39:26.135Z,market,IUSD,54,45
2026-07-22T17:39:26.135Z,market,MIN,36,32
2026-07-22T17:39:26.135Z,market,NIGHT,13,12
2026-07-22T17:39:26.135Z,market,SHEN,9,8
2026-07-22T17:39:26.135Z,market,SNEK,12,12
2026-07-22T17:39:26.135Z,market,USDA,56,43
2026-07-22T17:39:26.135Z,market,USDC,37,28
2026-07-22T17:39:26.135Z,market,USDCx,101,75
2026-07-22T17:39:26.135Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,17,12
2026-07-22T17:39:26.135Z,market,USDM,45,37
2026-07-22T17:39:26.135Z,market,USDT,24,15
2026-07-22T17:39:26.135Z,market,WMT,0,0
2026-07-22T17:39:26.135Z,protocol,,615,438
2026-07-23T07:59:34.734Z,market,Ada,84,59
2026-07-23T07:59:34.734Z,market,BTC,15,12
2026-07-23T07:59:34.734Z,market,COPI,2,2
2026-07-23T07:59:34.734Z,market,DAI,2,2
2026-07-23T07:59:34.734Z,market,DJED,90,80
2026-07-23T07:59:34.734Z,market,ERG,4,4
2026-07-23T07:59:34.734Z,market,ETH,6,6
2026-07-23T07:59:34.734Z,market,IAG,7,7
2026-07-23T07:59:34.734Z,market,IUSD,54,45
2026-07-23T07:59:34.734Z,market,MIN,36,32
2026-07-23T07:59:34.734Z,market,NIGHT,13,12
2026-07-23T07:59:34.734Z,market,SHEN,9,8
2026-07-23T07:59:34.734Z,market,SNEK,12,12
2026-07-23T07:59:34.734Z,market,USDA,56,43
2026-07-23T07:59:34.734Z,market,USDC,38,29
2026-07-23T07:59:34.734Z,market,USDCx,103,76
2026-07-23T07:59:34.734Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,17,12
2026-07-23T07:59:34.734Z,market,USDM,45,37
2026-07-23T07:59:34.734Z,market,USDT,24,15
2026-07-23T07:59:34.734Z,market,WMT,0,0
2026-07-23T07:59:34.734Z,protocol,,617,438
2026-07-23T13:29:58.827Z,market,Ada,83,58
2026-07-23T13:29:58.827Z,market,BTC,13,10
2026-07-23T13:29:58.827Z,market,COPI,0,0
2026-07-23T13:29:58.827Z,market,DAI,1,1
2026-07-23T13:29:58.827Z,market,DJED,87,77
2026-07-23T13:29:58.827Z,market,ERG,4,4
2026-07-23T13:29:58.827Z,market,ETH,6,6
2026-07-23T13:29:58.827Z,market,IAG,6,6
2026-07-23T13:29:58.827Z,market,IUSD,48,43
2026-07-23T13:29:58.827Z,market,MIN,36,32
2026-07-23T13:29:58.827Z,market,NIGHT,12,11
2026-07-23T13:29:58.827Z,market,SHEN,8,7
2026-07-23T13:29:58.827Z,market,SNEK,11,11
2026-07-23T13:29:58.827Z,market,USDA,56,43
2026-07-23T13:29:58.827Z,market,USDC,33,25
2026-07-23T13:29:58.827Z,market,USDCx,103,76
2026-07-23T13:29:58.827Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,17,12
2026-07-23T13:29:58.827Z,market,USDM,45,37
2026-07-23T13:29:58.827Z,market,USDT,26,16
2026-07-23T13:29:58.827Z,market,WMT,0,0
2026-07-23T13:29:58.827Z,protocol,,595,422
2026-07-23T15:39:37.325Z,market,Ada,83,58
2026-07-23T15:39:37.325Z,market,BTC,13,10
2026-07-23T15:39:37.325Z,market,COPI,0,0
2026-07-23T15:39:37.325Z,market,DAI,1,1
2026-07-23T15:39:37.325Z,market,DJED,87,77
2026-07-23T15:39:37.325Z,market,ERG,4,4
2026-07-23T15:39:37.325Z,market,ETH,6,6
2026-07-23T15:39:37.325Z,market,IAG,6,6
2026-07-23T15:39:37.325Z,market,IUSD,48,43
2026-07-23T15:39:37.325Z,market,MIN,36,32
2026-07-23T15:39:37.325Z,market,NIGHT,12,11
2026-07-23T15:39:37.325Z,market,SHEN,8,7
2026-07-23T15:39:37.325Z,market,SNEK,11,11
2026-07-23T15:39:37.325Z,market,USDA,56,43
2026-07-23T15:39:37.325Z,market,USDC,32,24
2026-07-23T15:39:37.325Z,market,USDCx,103,76
2026-07-23T15:39:37.325Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,17,12
2026-07-23T15:39:37.325Z,market,USDM,45,37
2026-07-23T15:39:37.325Z,market,USDT,28,16
2026-07-23T15:39:37.325Z,market,WMT,0,0
2026-07-23T15:39:37.325Z,protocol,,596,421
2026-07-25T07:40:09.562Z,market,Ada,82,57
2026-07-25T07:40:09.562Z,market,BTC,13,10
2026-07-25T07:40:09.562Z,market,COPI,0,0
2026-07-25T07:40:09.562Z,market,DAI,1,1
2026-07-25T07:40:09.562Z,market,DJED,87,77
2026-07-25T07:40:09.562Z,market,ERG,4,4
2026-07-25T07:40:09.562Z,market,ETH,6,6
2026-07-25T07:40:09.562Z,market,IAG,6,6
2026-07-25T07:40:09.562Z,market,IUSD,48,43
2026-07-25T07:40:09.562Z,market,MIN,36,32
2026-07-25T07:40:09.562Z,market,NIGHT,14,12
2026-07-25T07:40:09.562Z,market,SHEN,8,7
2026-07-25T07:40:09.562Z,market,SNEK,11,11
2026-07-25T07:40:09.562Z,market,USDA,56,43
2026-07-25T07:40:09.562Z,market,USDC,32,24
2026-07-25T07:40:09.562Z,market,USDCx,103,76
2026-07-25T07:40:09.562Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,17,12
2026-07-25T07:40:09.562Z,market,USDM,45,37
2026-07-25T07:40:09.562Z,market,USDT,28,16
2026-07-25T07:40:09.562Z,market,WMT,0,0
2026-07-25T07:40:09.562Z,protocol,,597,421
2026-07-25T09:34:25.956Z,market,Ada,82,57
2026-07-25T09:34:25.956Z,market,BTC,13,10
2026-07-25T09:34:25.956Z,market,COPI,0,0
2026-07-25T09:34:25.956Z,market,DAI,1,1
2026-07-25T09:34:25.956Z,market,DJED,87,77
2026-07-25T09:34:25.956Z,market,ERG,4,4
2026-07-25T09:34:25.956Z,market,ETH,6,6
2026-07-25T09:34:25.956Z,market,IAG,6,6
2026-07-25T09:34:25.956Z,market,IUSD,48,43
2026-07-25T09:34:25.956Z,market,MIN,36,32
2026-07-25T09:34:25.956Z,market,NIGHT,14,12
2026-07-25T09:34:25.956Z,market,SHEN,8,7
2026-07-25T09:34:25.956Z,market,SNEK,11,11
2026-07-25T09:34:25.956Z,market,USDA,56,43
2026-07-25T09:34:25.956Z,market,USDC,32,24
2026-07-25T09:34:25.956Z,market,USDCx,103,76
2026-07-25T09:34:25.956Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,17,12
2026-07-25T09:34:25.956Z,market,USDM,45,37
2026-07-25T09:34:25.956Z,market,USDT,28,16
2026-07-25T09:34:25.956Z,market,WMT,0,0
2026-07-25T09:34:25.956Z,protocol,,597,421
2026-07-25T13:06:31.124Z,market,Ada,82,57
2026-07-25T13:06:31.124Z,market,BTC,13,10
2026-07-25T13:06:31.124Z,market,COPI,0,0
2026-07-25T13:06:31.124Z,market,DAI,1,1
2026-07-25T13:06:31.124Z,market,DJED,88,78
2026-07-25T13:06:31.124Z,market,ERG,4,4
2026-07-25T13:06:31.124Z,market,ETH,6,6
2026-07-25T13:06:31.124Z,market,IAG,6,6
2026-07-25T13:06:31.124Z,market,IUSD,48,43
2026-07-25T13:06:31.124Z,market,MIN,36,32
2026-07-25T13:06:31.124Z,market,NIGHT,14,12
2026-07-25T13:06:31.124Z,market,SHEN,8,7
2026-07-25T13:06:31.124Z,market,SNEK,11,11
2026-07-25T13:06:31.124Z,market,USDA,56,43
2026-07-25T13:06:31.124Z,market,USDC,32,24
2026-07-25T13:06:31.124Z,market,USDCx,103,76
2026-07-25T13:06:31.124Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,17,12
2026-07-25T13:06:31.124Z,market,USDM,45,37
2026-07-25T13:06:31.124Z,market,USDT,28,16
2026-07-25T13:06:31.124Z,market,WMT,0,0
2026-07-25T13:06:31.124Z,protocol,,598,421
2026-07-26T05:30:39.012Z,market,Ada,82,57
2026-07-26T05:30:39.012Z,market,BTC,13,10
2026-07-26T05:30:39.012Z,market,COPI,0,0
2026-07-26T05:30:39.012Z,market,DAI,1,1
2026-07-26T05:30:39.012Z,market,DJED,88,78
2026-07-26T05:30:39.012Z,market,ERG,4,4
2026-07-26T05:30:39.012Z,market,ETH,6,6
2026-07-26T05:30:39.012Z,market,IAG,6,6
2026-07-26T05:30:39.012Z,market,IUSD,49,44
2026-07-26T05:30:39.012Z,market,MIN,36,32
2026-07-26T05:30:39.012Z,market,NIGHT,11,10
2026-07-26T05:30:39.012Z,market,SHEN,8,7
2026-07-26T05:30:39.012Z,market,SNEK,11,11
2026-07-26T05:30:39.012Z,market,USDA,56,43
2026-07-26T05:30:39.012Z,market,USDC,33,25
2026-07-26T05:30:39.012Z,market,USDCx,96,76
2026-07-26T05:30:39.012Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,19,13
2026-07-26T05:30:39.012Z,market,USDM,45,37
2026-07-26T05:30:39.012Z,market,USDT,28,16
2026-07-26T05:30:39.012Z,market,WMT,0,0
2026-07-26T05:30:39.012Z,protocol,,592,422
2026-07-26T14:19:38.041Z,market,Ada,82,57
2026-07-26T14:19:38.041Z,market,BTC,13,10
2026-07-26T14:19:38.041Z,market,COPI,0,0
2026-07-26T14:19:38.041Z,market,DAI,1,1
2026-07-26T14:19:38.041Z,market,DJED,87,77
2026-07-26T14:19:38.041Z,market,ERG,4,4
2026-07-26T14:19:38.041Z,market,ETH,6,6
2026-07-26T14:19:38.041Z,market,IAG,6,6
2026-07-26T14:19:38.041Z,market,IUSD,48,43
2026-07-26T14:19:38.041Z,market,MIN,36,32
2026-07-26T14:19:38.041Z,market,NIGHT,11,10
2026-07-26T14:19:38.041Z,market,SHEN,8,7
2026-07-26T14:19:38.041Z,market,SNEK,11,11
2026-07-26T14:19:38.041Z,market,USDA,56,43
2026-07-26T14:19:38.041Z,market,USDC,33,25
2026-07-26T14:19:38.041Z,market,USDCx,96,76
2026-07-26T14:19:38.041Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,19,13
2026-07-26T14:19:38.041Z,market,USDM,46,38
2026-07-26T14:19:38.041Z,market,USDT,28,16
2026-07-26T14:19:38.041Z,market,WMT,0,0
2026-07-26T14:19:38.041Z,protocol,,591,422
2026-07-27T07:11:34.384Z,market,Ada,82,57
2026-07-27T07:11:34.384Z,market,BTC,13,10
2026-07-27T07:11:34.384Z,market,COPI,0,0
2026-07-27T07:11:34.384Z,market,DAI,1,1
2026-07-27T07:11:34.384Z,market,DJED,87,77
2026-07-27T07:11:34.384Z,market,ERG,4,4
2026-07-27T07:11:34.384Z,market,ETH,6,6
2026-07-27T07:11:34.384Z,market,IAG,6,6
2026-07-27T07:11:34.384Z,market,IUSD,48,43
2026-07-27T07:11:34.384Z,market,MIN,36,32
2026-07-27T07:11:34.384Z,market,NIGHT,11,10
2026-07-27T07:11:34.384Z,market,SHEN,8,7
2026-07-27T07:11:34.384Z,market,SNEK,11,11
2026-07-27T07:11:34.384Z,market,USDA,56,43
2026-07-27T07:11:34.384Z,market,USDC,32,24
2026-07-27T07:11:34.384Z,market,USDCx,97,77
2026-07-27T07:11:34.384Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,19,13
2026-07-27T07:11:34.384Z,market,USDM,46,38
2026-07-27T07:11:34.384Z,market,USDT,28,16
2026-07-27T07:11:34.384Z,market,WMT,0,0
2026-07-27T07:11:34.384Z,protocol,,591,423
2026-07-29T08:16:37.186Z,market,Ada,82,57
2026-07-29T08:16:37.186Z,market,BTC,13,10
2026-07-29T08:16:37.186Z,market,COPI,0,0
2026-07-29T08:16:37.186Z,market,DAI,1,1
2026-07-29T08:16:37.186Z,market,DJED,87,77
2026-07-29T08:16:37.186Z,market,ERG,4,4
2026-07-29T08:16:37.186Z,market,ETH,6,6
2026-07-29T08:16:37.186Z,market,IAG,6,6
2026-07-29T08:16:37.186Z,market,IUSD,47,42
2026-07-29T08:16:37.186Z,market,MIN,36,32
2026-07-29T08:16:37.186Z,market,NIGHT,11,10
2026-07-29T08:16:37.186Z,market,SHEN,8,7
2026-07-29T08:16:37.186Z,market,SNEK,11,11
2026-07-29T08:16:37.186Z,market,USDA,56,43
2026-07-29T08:16:37.186Z,market,USDC,33,23
2026-07-29T08:16:37.186Z,market,USDCx,98,78
2026-07-29T08:16:37.186Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,19,13
2026-07-29T08:16:37.186Z,market,USDM,46,38
2026-07-29T08:16:37.186Z,market,USDT,28,16
2026-07-29T08:16:37.186Z,market,WMT,0,0
2026-07-29T08:16:37.186Z,protocol,,592,423
2026-07-29T08:41:08.840Z,market,Ada,82,57
2026-07-29T08:41:08.840Z,market,BTC,13,10
2026-07-29T08:41:08.840Z,market,COPI,0,0
2026-07-29T08:41:08.840Z,market,DAI,1,1
2026-07-29T08:41:08.840Z,market,DJED,87,77
2026-07-29T08:41:08.840Z,market,ERG,4,4
2026-07-29T08:41:08.840Z,market,ETH,6,6
2026-07-29T08:41:08.840Z,market,IAG,6,6
2026-07-29T08:41:08.840Z,market,IUSD,47,42
2026-07-29T08:41:08.840Z,market,MIN,36,32
2026-07-29T08:41:08.840Z,market,NIGHT,11,10
2026-07-29T08:41:08.840Z,market,SHEN,8,7
2026-07-29T08:41:08.840Z,market,SNEK,11,11
2026-07-29T08:41:08.840Z,market,USDA,56,43
2026-07-29T08:41:08.840Z,market,USDC,33,23
2026-07-29T08:41:08.840Z,market,USDCx,98,78
2026-07-29T08:41:08.840Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,19,13
2026-07-29T08:41:08.840Z,market,USDM,46,38
2026-07-29T08:41:08.840Z,market,USDT,28,16
2026-07-29T08:41:08.840Z,market,WMT,0,0
2026-07-29T08:41:08.840Z,protocol,,592,423
2026-07-29T09:51:27.930Z,market,Ada,82,57
2026-07-29T09:51:27.930Z,market,BTC,13,10
2026-07-29T09:51:27.930Z,market,COPI,0,0
2026-07-29T09:51:27.930Z,market,DAI,1,1
2026-07-29T09:51:27.930Z,market,DJED,87,77
2026-07-29T09:51:27.930Z,market,ERG,4,4
2026-07-29T09:51:27.930Z,market,ETH,6,6
2026-07-29T09:51:27.930Z,market,IAG,6,6
2026-07-29T09:51:27.930Z,market,IUSD,47,42
2026-07-29T09:51:27.930Z,market,MIN,36,32
2026-07-29T09:51:27.930Z,market,NIGHT,11,10
2026-07-29T09:51:27.930Z,market,SHEN,8,7
2026-07-29T09:51:27.930Z,market,SNEK,11,11
2026-07-29T09:51:27.930Z,market,USDA,56,43
2026-07-29T09:51:27.930Z,market,USDC,34,23
2026-07-29T09:51:27.930Z,market,USDCx,98,78
2026-07-29T09:51:27.930Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,19,13
2026-07-29T09:51:27.930Z,market,USDM,46,38
2026-07-29T09:51:27.930Z,market,USDT,28,16
2026-07-29T09:51:27.930Z,market,WMT,0,0
2026-07-29T09:51:27.930Z,protocol,,593,423
2026-07-29T09:52:41.219Z,market,Ada,82,57
2026-07-29T09:52:41.219Z,market,BTC,13,10
2026-07-29T09:52:41.219Z,market,COPI,0,0
2026-07-29T09:52:41.219Z,market,DAI,1,1
2026-07-29T09:52:41.219Z,market,DJED,87,77
2026-07-29T09:52:41.219Z,market,ERG,4,4
2026-07-29T09:52:41.219Z,market,ETH,6,6
2026-07-29T09:52:41.219Z,market,IAG,6,6
2026-07-29T09:52:41.219Z,market,IUSD,47,42
2026-07-29T09:52:41.219Z,market,MIN,36,32
2026-07-29T09:52:41.219Z,market,NIGHT,11,10
2026-07-29T09:52:41.219Z,market,SHEN,8,7
2026-07-29T09:52:41.219Z,market,SNEK,11,11
2026-07-29T09:52:41.219Z,market,USDA,56,43
2026-07-29T09:52:41.219Z,market,USDC,34,23
2026-07-29T09:52:41.219Z,market,USDCx,98,78
2026-07-29T09:52:41.219Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,19,13
2026-07-29T09:52:41.219Z,market,USDM,46,38
2026-07-29T09:52:41.219Z,market,USDT,28,16
2026-07-29T09:52:41.219Z,market,WMT,0,0
2026-07-29T09:52:41.219Z,protocol,,593,423
2026-07-29T11:25:20.996Z,market,Ada,82,57
2026-07-29T11:25:20.996Z,market,BTC,13,10
2026-07-29T11:25:20.996Z,market,COPI,0,0
2026-07-29T11:25:20.996Z,market,DAI,1,1
2026-07-29T11:25:20.996Z,market,DJED,87,77
2026-07-29T11:25:20.996Z,market,ERG,4,4
2026-07-29T11:25:20.996Z,market,ETH,6,6
2026-07-29T11:25:20.996Z,market,IAG,6,6
2026-07-29T11:25:20.996Z,market,IUSD,47,42
2026-07-29T11:25:20.996Z,market,MIN,36,32
2026-07-29T11:25:20.996Z,market,NIGHT,11,10
2026-07-29T11:25:20.996Z,market,SHEN,8,7
2026-07-29T11:25:20.996Z,market,SNEK,11,11
2026-07-29T11:25:20.996Z,market,USDA,56,43
2026-07-29T11:25:20.996Z,market,USDC,34,23
2026-07-29T11:25:20.996Z,market,USDCx,98,78
2026-07-29T11:25:20.996Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,19,13
2026-07-29T11:25:20.996Z,market,USDM,46,38
2026-07-29T11:25:20.996Z,market,USDT,28,16
2026-07-29T11:25:20.996Z,market,WMT,0,0
2026-07-29T11:25:20.996Z,protocol,,593,423
2026-07-29T12:10:54.669Z,market,Ada,82,57
2026-07-29T12:10:54.669Z,market,BTC,13,10
2026-07-29T12:10:54.669Z,market,COPI,0,0
2026-07-29T12:10:54.669Z,market,DAI,1,1
2026-07-29T12:10:54.669Z,market,DJED,87,77
2026-07-29T12:10:54.669Z,market,ERG,4,4
2026-07-29T12:10:54.669Z,market,ETH,6,6
2026-07-29T12:10:54.669Z,market,IAG,6,6
2026-07-29T12:10:54.669Z,market,IUSD,47,42
2026-07-29T12:10:54.669Z,market,MIN,36,32
2026-07-29T12:10:54.669Z,market,NIGHT,11,10
2026-07-29T12:10:54.669Z,market,SHEN,8,7
2026-07-29T12:10:54.669Z,market,SNEK,11,11
2026-07-29T12:10:54.669Z,market,USDA,56,43
2026-07-29T12:10:54.669Z,market,USDC,34,23
2026-07-29T12:10:54.669Z,market,USDCx,98,78
2026-07-29T12:10:54.669Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,19,13
2026-07-29T12:10:54.669Z,market,USDM,46,38
2026-07-29T12:10:54.669Z,market,USDT,28,16
2026-07-29T12:10:54.669Z,market,WMT,0,0
2026-07-29T12:10:54.669Z,protocol,,593,423
