timestamp,scope,marketId,activeDebtLoanCount,activeDebtInUsd,hf_le_100LoanCount,hf_le_100DebtInUsd,hf_100_110LoanCount,hf_100_110DebtInUsd,hf_110_125LoanCount,hf_110_125DebtInUsd,hf_125_150LoanCount,hf_125_150DebtInUsd,hf_150_200LoanCount,hf_150_200DebtInUsd,hf_gt_200LoanCount,hf_gt_200DebtInUsd,badDebtLoanCount,badDebtInUsd,badDebtShortfallInUsd
2026-07-20T22:32:10.980Z,market,USDM,45,151996.214743,2,188.527118,1,8175.347743,5,9531.306760000001,8,78907.27692599999,16,51472.098834000004,13,3721.657362,2,188.527118,61.58707847361282
2026-07-20T22:32:10.980Z,market,USDT,24,447915.67534547,5,93847.85348173999,0,0,3,609.97397857,9,37644.71287739,5,315304.7527076,2,508.38230017,5,93847.85348173999,891.4053213487532
2026-07-20T22:32:10.980Z,market,WMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-20T22:32:10.980Z,protocol,,617,3688300.908863488,65,573453.3375156977,29,153070.891763753,90,454118.60336534237,143,1369976.6278979941,97,747999.5571609366,193,389681.89115976327,65,573453.3375156977,68507.67980300677
2026-07-20T22:46:05.020Z,market,Ada,86,69701.84643702029,10,14314.110894243999,16,9359.9829435504,9,7373.3805237346805,15,19274.9034957654,9,5246.716251395081,27,14132.752328330722,10,14314.110894243999,14286.334088265985
2026-07-20T22:46:05.020Z,market,BTC,15,31628.822742990003,2,0.12574143,0,0,0,0,5,10826.158609260001,6,15125.51805345,2,5677.02033885,2,0.12574143,0
2026-07-20T22:46:05.020Z,market,COPI,2,0.01715341432871773,2,0.01715341432871773,0,0,0,0,0,0,0,0,0,0,2,0.01715341432871773,0
2026-07-20T22:46:05.020Z,market,DAI,2,14.634016,1,3.290974,0,0,0,0,1,11.343042,0,0,0,0,1,3.290974,3.1615493903088785
2026-07-20T22:46:05.020Z,market,DJED,90,939327.8291787963,6,3648.3836368871002,5,127004.9559777838,26,122879.03568842102,22,554860.7771308955,10,51099.775816609006,21,79834.9009282,6,3648.3836368871002,3312.1964646401575
2026-07-20T22:46:05.020Z,market,ERG,4,1643.9537114094578,0,0,0,0,0,0,0,0,1,1084.0186345837408,3,559.9350768257169,0,0,0
2026-07-20T22:46:05.020Z,market,ETH,6,2761.938853498,0,0,1,18.858622926,0,0,4,2471.855613656,0,0,1,271.224616916,0,0,0
2026-07-20T22:46:05.020Z,market,IAG,7,4423.14889175658,1,0.00852381868,0,0,0,0,1,122.263785574715,1,3319.193339848175,4,981.68324251501,1,0.00852381868,0
2026-07-20T22:46:05.020Z,market,IUSD,56,110755.58938700003,9,446.855048,2,1814.164029,15,25924.408702000008,14,61611.674365000006,5,3117.91574,11,17840.571503,9,446.855048,405.004444391109
2026-07-20T22:46:05.020Z,market,MIN,38,17432.42602379779,0,0,0,0,0,0,3,886.2880128415095,4,913.332812624661,31,15632.805198331624,0,0,0
2026-07-20T22:46:05.020Z,market,NIGHT,13,21516.893694431674,1,9.336304555843,0,0,0,0,0,0,0,0,12,21507.55738987583,1,9.336304555843,0
2026-07-20T22:46:05.020Z,market,SHEN,9,2154.297213010593,1,0.094675746294,0,0,0,0,1,841.6247961312,0,0,7,1312.5777411330992,1,0.094675746294,0
2026-07-20T22:46:05.020Z,market,SNEK,12,15877.9640514,1,0.11655996,0,0,0,0,1,32.21040108,0,0,10,15845.63709036,1,0.11655996,0
2026-07-20T22:46:05.020Z,market,USDA,56,626128.5867610002,1,55.845496,2,3032.129204,10,72524.25268699997,28,430642.1302580001,5,105444.251654,10,14429.977461999999,1,55.845496,37.11599029145404
2026-07-20T22:46:05.020Z,market,USDC,32,480688.36615083995,16,447852.90864772996,2,3672.23929382,4,5152.72349486,6,10005.326631099999,3,14003.68911392,1,1.47896941,16,447852.90864772996,52059.04475522387
2026-07-20T22:46:05.020Z,market,USDCx,98,667336.2145030001,7,2790.8576279999997,1,18.856974,12,150334.757518,20,154339.335152,24,175576.68642100002,34,184275.72081,7,2790.8576279999997,2745.8095641930454
2026-07-20T22:46:05.020Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,19,86290.68368198999,0,0,0,0,6,60422.81800686,4,6839.055868574999,5,6103.69911627,4,12925.110690285,0,0,0
2026-07-20T22:46:05.020Z,market,USDM,45,151996.214743,2,188.527118,1,8175.347743,4,257.893523,10,88315.60524399999,15,51337.183753000005,13,3721.657362,2,188.527118,61.853341168221206
2026-07-20T22:46:05.020Z,market,USDT,24,447915.67534547,5,93847.85348173999,0,0,3,609.97397857,9,37644.71287739,5,315304.7527076,2,508.38230017,5,93847.85348173999,1139.8053222160524
2026-07-20T22:46:05.020Z,market,WMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-20T22:46:05.020Z,protocol,,614,3677595.1025398257,65,563158.3318835262,30,153096.5347880802,89,445479.24412244564,144,1378725.2652832693,93,747676.7334143006,193,389458.9930482029,65,563158.3318835262,74050.32551978019
2026-07-20T23:07:45.156Z,market,Ada,86,69701.84643702029,10,14314.110894243999,15,9334.3399192232,9,6739.326529631359,18,20022.43476668904,7,5158.881998901959,27,14132.752328330722,10,14314.110894243999,14286.195671739895
2026-07-20T23:07:45.156Z,market,BTC,15,31629.205830870003,2,0.12574143,0,0,0,0,5,10826.28956277,6,15125.70112776,2,5677.08939891,2,0.12574143,0
2026-07-20T23:07:45.156Z,market,COPI,2,0.01715341432871773,2,0.01715341432871773,0,0,0,0,0,0,0,0,0,0,2,0.01715341432871773,0
2026-07-20T23:07:45.156Z,market,DAI,2,14.634016,1,3.290974,0,0,0,0,1,11.343042,0,0,0,0,1,3.290974,3.1615493903088785
2026-07-20T23:07:45.156Z,market,DJED,91,940599.7080251633,6,3402.399163254,5,127004.9559777838,26,122879.03568842102,23,556378.6404508955,10,51099.775816609006,21,79834.9009282,6,3402.399163254,3336.485748527687
2026-07-20T23:07:45.156Z,market,ERG,4,1643.9558212449535,0,0,0,0,0,0,0,0,1,1084.0186345837408,3,559.9371866612128,0,0,0
2026-07-20T23:07:45.156Z,market,ETH,6,2761.966155366,0,0,1,18.8587938,0,0,4,2471.8800486379996,0,0,1,271.227312928,0,0,0
2026-07-20T23:07:45.156Z,market,IAG,7,4423.14889175658,1,0.00852381868,0,0,0,0,1,122.263785574715,1,3319.193339848175,4,981.68324251501,1,0.00852381868,0
2026-07-20T23:07:45.156Z,market,IUSD,54,107853.26938700002,9,446.855048,2,1814.164029,14,24223.048702000007,13,60410.71436500001,5,3117.91574,11,17840.571503,9,446.855048,404.50526042506783
2026-07-20T23:07:45.156Z,market,MIN,38,17432.42602379779,0,0,0,0,0,0,3,886.2880128415095,4,913.332812624661,31,15632.805198331624,0,0,0
2026-07-20T23:07:45.156Z,market,NIGHT,13,21814.038103153605,1,9.465237232478,0,0,0,0,0,0,0,0,12,21804.572865921127,1,9.465237232478,0
2026-07-20T23:07:45.156Z,market,SHEN,9,2144.750889754403,1,0.094256210274,0,0,0,0,1,837.8953096352,0,0,7,1306.7613239089292,1,0.094256210274,0
2026-07-20T23:07:45.156Z,market,SNEK,12,15541.47669415,1,0.11408981,0,0,0,0,0,0,1,31.52779513,10,15509.83480921,1,0.11408981,0
2026-07-20T23:07:45.156Z,market,USDA,56,626220.5818659998,1,55.853702,2,3032.574706,10,72534.90845799999,28,430705.4032100001,5,105459.744261,10,14432.097529,1,55.853702,36.865545206525724
2026-07-20T23:07:45.156Z,market,USDC,33,476212.75203048,16,441688.04185175,2,3672.23929382,5,6841.97617048,6,10005.326631099999,3,14003.68911392,1,1.47896941,16,441688.04185175,47297.880886365136
2026-07-20T23:07:45.156Z,market,USDCx,98,667336.2145030001,7,2790.8576279999997,1,18.856974,11,150079.122324,21,154594.97034600002,24,175576.68642100002,34,184275.72081,7,2790.8576279999997,2745.2796648112344
2026-07-20T23:07:45.156Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,19,86290.68368198999,0,0,0,0,6,60422.81800686,4,6839.055868574999,5,6103.69911627,4,12925.110690285,0,0,0
2026-07-20T23:07:45.156Z,market,USDM,45,152011.54179499994,2,188.546155,1,8176.173208,4,257.919563,9,88189.593765,16,51477.275965999994,13,3722.0331380000002,2,188.546155,61.507644602030695
2026-07-20T23:07:45.156Z,market,USDT,24,440736.67534547,5,86668.85348174,0,0,3,609.97397857,9,37644.71287739,5,315304.7527076,2,508.38230017,5,86668.85348174,809.0553210612234
2026-07-20T23:07:45.156Z,market,WMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-20T23:07:45.156Z,protocol,,614,3664368.8926506327,65,549568.6338999037,29,153072.16290162702,88,444588.12942096236,146,1379946.8120421092,93,747776.1948512475,193,389416.9595347816,65,549568.6338999037,68980.9372921291
2026-07-21T06:02:33.195Z,market,Ada,86,71935.68361301612,10,14753.322711247702,14,3463.72389522358,10,13130.748334654541,17,20601.58212431736,6,4607.4999788838995,29,15378.80656868904,10,14753.322711247702,14749.926593905999
2026-07-21T06:02:33.195Z,market,BTC,15,31823.781418750004,2,0.12651343,0,0,0,0,4,9870.923262369999,7,16240.718451490002,2,5712.013191460001,2,0.12651343,0
2026-07-21T06:02:33.195Z,market,COPI,2,0.01715341432871773,2,0.01715341432871773,0,0,0,0,0,0,0,0,0,0,2,0.01715341432871773,0
2026-07-21T06:02:33.195Z,market,DAI,2,14.634303000000001,1,3.290974,0,0,0,0,1,11.343329,0,0,0,0,1,3.290974,3.1573610904040894
2026-07-21T06:02:33.195Z,market,DJED,90,935421.2530168757,6,3351.817788127,3,78732.56776709699,11,59278.521914019,39,663640.1114831535,10,50898.22412965899,21,79520.00993482,6,3351.817788127,3325.4370044904176
2026-07-21T06:02:33.195Z,market,ERG,4,1640.3844470859003,0,0,0,0,0,0,0,0,1,1081.662819196408,3,558.7216278894924,0,0,0
2026-07-21T06:02:33.195Z,market,ETH,6,2800.253452981,0,0,1,19.12022419,0,0,3,2505.662618446,1,0.483457884,1,274.987152461,0,0,0
2026-07-21T06:02:33.195Z,market,IAG,7,4469.656558432065,1,0.00892476156,0,0,0,0,1,128.015096761695,1,3313.770732268425,4,1027.8618046403851,1,0.00892476156,0
2026-07-21T06:02:33.195Z,market,IUSD,54,106724.57401467157,9,442.17829564848,2,1795.17862474675,5,4089.69264084853,21,79421.38918344468,6,3322.2670912842,11,17653.86817869893,9,442.17829564848,398.53096762529924
2026-07-21T06:02:33.195Z,market,MIN,38,18004.391124598977,0,0,0,0,0,0,3,915.3666235267149,4,943.3023367989634,31,16145.7221642733,0,0,0
2026-07-21T06:02:33.195Z,market,NIGHT,13,22621.786307074115,1,9.815723610596,0,0,0,0,0,0,0,0,12,22611.970583463517,1,9.815723610596,0
2026-07-21T06:02:33.195Z,market,SHEN,9,2229.960006827136,1,0.098000907588,0,0,0,0,1,871.1839842624,0,0,7,1358.6780216571478,1,0.098000907588,0
2026-07-21T06:02:33.195Z,market,SNEK,12,16086.79345252,1,0.11809262,0,0,0,0,0,0,1,32.63393926,10,16054.04142064,1,0.11809262,0
2026-07-21T06:02:33.195Z,market,USDA,56,626312.9461820001,1,55.86194,1,2991.997184,6,13863.741074000001,31,463241.94716400007,7,131725.172715,10,14434.226105,1,55.86194,36.17034620937299
2026-07-21T06:02:33.195Z,market,USDC,34,434722.19895281,16,333781.18102508,2,3672.6375187900003,3,9913.97682218,8,10297.316755000002,4,77055.60770197,1,1.47912979,16,333781.18102508,48631.19433071258
2026-07-21T06:02:33.195Z,market,USDCx,99,670245.2659369992,6,2750.3113620000004,2,22.196983000000003,6,33446.492928,23,211131.9718660001,27,235905.11183100007,35,186989.180967,6,2750.3113620000004,2747.755491263598
2026-07-21T06:02:33.195Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,19,86247.07700877801,0,0,0,0,6,60434.8424482544,4,6840.416874718,5,6104.913782760799,4,12866.9039030448,0,0,0
2026-07-21T06:02:33.195Z,market,USDM,45,151883.36319199996,1,87.543648,2,8134.534905,2,209.398823,11,88247.031607,15,50978.685162,14,4226.169046999999,1,87.543648,60.55226436525088
2026-07-21T06:02:33.195Z,market,USDT,24,440804.0756398801,5,86637.02852401,0,0,1,299.69790352,11,37965.70958479999,5,315393.11485648,2,508.52477107,5,86637.02852401,0
2026-07-21T06:02:33.195Z,market,WMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-21T06:02:33.195Z,protocol,,615,3623988.095781718,63,441872.7206768573,27,98831.9571020473,50,194667.1128884765,178,1595689.9715567995,100,897603.1689859356,197,395323.16457159765,63,441872.7206768573,69952.72435966291
2026-07-21T09:06:11.893Z,market,Ada,85,71971.20515292385,9,14759.5132783915,14,3383.0902869460506,10,13219.893868731051,17,22572.016529583052,7,3178.75770090065,28,14857.933488371551,9,14759.5132783915,14756.553463987528
2026-07-21T09:06:11.893Z,market,BTC,15,32142.12054312,2,0.12777758,0,0,0,0,4,9969.66427506,7,16403.17737408,2,5769.151116399999,2,0.12777758,0
2026-07-21T09:06:11.893Z,market,COPI,2,0.01715341432871773,2,0.01715341432871773,0,0,0,0,0,0,0,0,0,0,2,0.01715341432871773,0
2026-07-21T09:06:11.893Z,market,DAI,2,14.634554,1,3.290974,0,0,0,0,1,11.34358,0,0,0,0,1,3.290974,3.1572925553427442
2026-07-21T09:06:11.893Z,market,DJED,90,921961.1249565273,6,3303.2354813148,2,61445.2013980092,9,63282.382509327595,39,658234.6710404387,12,49845.5741951712,22,85850.06033226602,6,3303.2354813148,3276.8381365771124
2026-07-21T09:06:11.893Z,market,ERG,4,1635.8456503168895,0,0,0,0,0,0,0,0,1,1078.6689704750058,3,557.1766798418838,0,0,0
2026-07-21T09:06:11.893Z,market,ETH,6,2813.51603218,0,0,1,19.21078946,0,0,4,2518.01570464,0,0,1,276.28953808,0,0,0
2026-07-21T09:06:11.893Z,market,IAG,7,4509.818406880703,1,0.009004950136,0,0,0,0,1,129.165548881313,1,3343.544811320805,4,1037.099041728449,1,0.009004950136,0
2026-07-21T09:06:11.893Z,market,IUSD,54,107867.23242900001,9,446.91216399999996,2,1814.398909,6,4134.5969700000005,20,80270.605742,7,15540.659474999999,10,5660.059168999999,9,446.91216399999996,402.98268117084626
2026-07-21T09:06:11.893Z,market,MIN,38,18144.611679765887,0,0,0,0,0,0,3,922.4947466705721,4,950.6516170967753,31,16271.46531599854,0,0,0
2026-07-21T09:06:11.893Z,market,NIGHT,13,22753.985571612975,1,9.873085495303,0,0,0,0,0,0,0,0,12,22744.112486117672,1,9.873085495303,0
2026-07-21T09:06:11.893Z,market,SHEN,9,2145.7350329045703,1,0.098143008498,0,0,0,0,0,0,1,784.988306671989,7,1360.648583224083,1,0.098143008498,0
2026-07-21T09:06:11.893Z,market,SNEK,12,16201.839259999997,1,0.11893675,0,0,0,0,0,0,1,32.8675135,10,16168.852809749998,1,0.11893675,0
2026-07-21T09:06:11.893Z,market,USDA,56,626404.1516700002,1,55.870075,1,2992.432888,6,13865.759952999999,31,463309.4058470001,7,131744.35493099998,10,14436.327975999999,1,55.870075,36.06340255072823
2026-07-21T09:06:11.893Z,market,USDC,34,413976.04726121,16,313032.25623473997,2,3672.94797786,3,9914.3878532,8,10298.184336380002,4,77056.7916042,1,1.47925483,16,313032.25623473997,49158.16525534763
2026-07-21T09:06:11.893Z,market,USDCx,98,668367.2706739997,6,2750.4148659999996,1,18.859025,7,33451.090411000005,23,210504.87052099998,26,234646.63537800006,35,186995.40047299993,6,2750.4148659999996,2747.8440586272236
2026-07-21T09:06:11.893Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,18,85863.4305091164,0,0,0,0,6,60296.140291141994,4,6840.416874718,5,6104.913782760799,3,12621.9595604956,0,0,0
2026-07-21T09:06:11.893Z,market,USDM,45,151896.683581,1,87.551336,2,8135.249247,2,209.417212,11,88254.78110899999,15,50983.14450700001,14,4226.54017,1,87.551336,60.402213369758016
2026-07-21T09:06:11.893Z,market,USDT,24,435495.1576187301,5,81328.11050286,0,0,1,299.69790352,11,37965.70958479999,5,315393.11485648,2,508.52477107,5,81328.11050286,0
2026-07-21T09:06:11.893Z,market,WMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-21T09:06:11.893Z,protocol,,612,3584164.427736702,62,415777.3990135046,25,81481.39052127523,50,198673.36697192062,177,1591801.345440172,103,907087.8450236572,195,389343.0807661738,62,415777.3990135046,70442.00650418618
2026-07-21T10:38:43.382Z,market,Ada,85,70992.26443734551,9,14671.2340264285,10,558.8457143565,12,10673.271640793499,18,25594.899827743997,8,4724.7052866275,28,14769.3079413955,9,14671.2340264285,14668.137444331123
2026-07-21T10:38:43.382Z,market,BTC,15,32194.553087279997,2,0.12798602,0,0,0,0,4,9985.92751014,7,16429.935419519996,2,5778.5621716,2,0.12798602,0
2026-07-21T10:38:43.382Z,market,COPI,2,0.01715341432871773,2,0.01715341432871773,0,0,0,0,0,0,0,0,0,0,2,0.01715341432871773,0
2026-07-21T10:38:43.382Z,market,DAI,2,14.634554,1,3.290974,0,0,0,0,1,11.34358,0,0,0,0,1,3.290974,3.1580921114351646
2026-07-21T10:38:43.382Z,market,DJED,90,922880.8564294287,6,3306.5307283185302,2,61506.49800158037,11,74628.90525010656,38,648482.4216580113,12,56502.51791017266,21,78453.98288123903,6,3306.5307283185302,3280.2315250349734
2026-07-21T10:38:43.382Z,market,ERG,4,1636.3666676775329,0,0,0,0,0,0,0,0,1,1079.0125268856584,3,557.3541407918744,0,0,0
2026-07-21T10:38:43.382Z,market,ETH,6,2827.6272552990004,0,0,1,19.307141403,0,0,4,2530.6448423519996,0,0,1,277.675271544,0,0,0
2026-07-21T10:38:43.382Z,market,IAG,7,4475.531132900554,1,0.008936487248,0,0,0,0,1,128.183528284534,1,3318.12448911099,4,1029.214179017782,1,0.008936487248,0
2026-07-21T10:38:43.382Z,market,IUSD,54,107458.41561809409,9,445.21836689844,2,1807.52233713489,7,4121.32823260911,19,79963.97876111242,6,3345.1111175534097,11,17775.256802785832,9,445.21836689844,399.5358207755345
2026-07-21T10:38:43.382Z,market,MIN,38,17877.719815619632,0,0,0,0,0,0,2,315.975415723416,5,1529.6185521223288,31,16032.12584777389,0,0,0
2026-07-21T10:38:43.382Z,market,NIGHT,13,23810.364305842224,1,10.331454317136,0,0,0,0,0,0,0,0,12,23800.032851525088,1,10.331454317136,0
2026-07-21T10:38:43.382Z,market,SHEN,9,2137.12475291484,1,0.097749185976,0,0,0,0,0,0,1,781.838351525868,7,1355.1886522029959,1,0.097749185976,0
2026-07-21T10:38:43.382Z,market,SNEK,12,16152.0282088,1,0.11857109,0,0,0,0,0,0,1,32.76646538,10,16119.14317233,1,0.11857109,0
2026-07-21T10:38:43.382Z,market,USDA,56,626404.1516700002,1,55.870075,1,2992.432888,8,66995.79545599999,29,410179.37034400005,7,131744.35493099998,10,14436.327975999999,1,55.870075,35.14385606068686
2026-07-21T10:38:43.382Z,market,USDC,34,396998.59671256004,16,294875.09377145,2,3672.94797786,3,11094.09976784,8,10298.184336380002,4,77056.7916042,1,1.47925483,16,294875.09377145,46188.96161216647
2026-07-21T10:38:43.382Z,market,USDCx,98,668367.2706739997,6,2750.4148659999996,0,0,7,32434.128655000004,21,184542.404693,29,261644.92198700004,35,186995.40047299993,6,2750.4148659999996,2747.724706075564
2026-07-21T10:38:43.382Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,18,85863.4305091164,0,0,0,0,6,60296.140291141994,4,6840.416874718,5,6104.913782760799,3,12621.9595604956,0,0,0
2026-07-21T10:38:43.382Z,market,USDM,45,151896.683581,1,87.551336,2,8135.249247,3,209.763305,10,88254.43501599999,14,50784.99029100001,15,4424.694386,1,87.551336,59.14178557747931
2026-07-21T10:38:43.382Z,market,USDT,24,435545.0377972801,5,81328.11050286,0,0,2,610.13722178,10,37660.65948998,5,315437.53419198,2,508.59639068,5,81328.11050286,0
2026-07-21T10:38:43.382Z,market,WMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-21T10:38:43.382Z,protocol,,612,3567532.674362571,62,397534.0164974702,20,78692.80330733475,59,261063.5698202712,169,1504788.8458774455,106,930517.1369068392,196,394936.3019532116,62,397534.0164974702,67382.03484213327
2026-07-21T12:40:42.531Z,market,Ada,85,71285.18380923598,9,14731.76863100746,12,709.44477778036,10,10569.017130353637,19,25770.015414274345,7,4674.6906495662,28,14830.247206253978,9,14731.76863100746,14728.673412367934
2026-07-21T12:40:42.531Z,market,BTC,15,32218.251957759996,2,0.12807866,0,0,0,0,4,9993.2777207,7,16442.02962464,2,5782.81653376,2,0.12807866,0
2026-07-21T12:40:42.531Z,market,COPI,2,0.01715341432871773,2,0.01715341432871773,0,0,0,0,0,0,0,0,0,0,2,0.01715341432871773,0
2026-07-21T12:40:42.531Z,market,DAI,2,14.634841,1,3.290974,0,0,0,0,1,11.343867,0,0,0,0,1,3.290974,3.157543830863436
2026-07-21T12:40:42.531Z,market,DJED,90,931341.5772950633,6,3336.5332303351997,2,62070.393651302395,12,75338.88351245201,38,655871.9398814071,11,55550.5728235696,21,79173.25419599681,6,3336.5332303351997,3310.129927310734
2026-07-21T12:40:42.531Z,market,ERG,4,1632.4233120552785,0,0,0,0,0,0,0,0,1,1076.4113140621453,3,556.0119979931333,0,0,0
2026-07-21T12:40:42.531Z,market,ETH,6,2815.1441007149997,0,0,1,19.221909479,0,0,4,2519.472779633,0,0,1,276.449411603,0,0,0
2026-07-21T12:40:42.531Z,market,IAG,7,4473.260331124175,1,0.008931948272,0,0,0,0,1,128.118686399812,1,3316.43916388161,4,1028.69354889448,1,0.008931948272,0
2026-07-21T12:40:42.531Z,market,IUSD,54,107873.26059500001,9,446.936822,2,1814.5003120000001,7,4137.238699,19,80272.68125,6,3358.0249830000002,11,17843.878528999998,9,446.936822,401.25099644993986
2026-07-21T12:40:42.531Z,market,MIN,36,16391.193094334587,0,0,0,0,0,0,1,309.257208,6,1529.6269032601883,29,14552.3089830744,0,0,0
2026-07-21T12:40:42.531Z,market,NIGHT,13,23799.449179417286,1,10.326718014729,0,0,0,0,0,0,0,0,12,23789.12246140256,1,10.326718014729,0
2026-07-21T12:40:42.531Z,market,SHEN,9,2145.912987924225,1,0.09815112855,0,0,0,0,0,0,1,785.053254200775,7,1360.7615825949001,1,0.09815112855,0
2026-07-21T12:40:42.531Z,market,SNEK,12,15965.026044799999,1,0.11719792,0,0,0,0,0,0,1,32.38699744,10,15932.52184944,1,0.11719792,0
2026-07-21T12:40:42.531Z,market,USDA,56,626483.966757,1,55.877193,1,2992.814178,7,14681.941814,30,462554.0246910001,7,131761.141534,10,14438.167347,1,55.877193,35.16047539468478
2026-07-21T12:40:42.531Z,market,USDC,37,382250.78222662996,16,276102.41709899995,2,3673.30270382,3,12664.30309053,8,10299.175622109999,7,79510.10431348,1,1.47939769,16,276102.41709899995,47528.27588224613
2026-07-21T12:40:42.531Z,market,USDCx,98,669811.088599,6,2750.518367,0,0,7,32435.349198000004,20,181592.191867,30,264330.86867,35,188702.16049700006,6,2750.518367,2747.8294403013674
2026-07-21T12:40:42.531Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,17,85668.1136062696,0,0,0,0,5,60100.8233882952,4,6840.416874718,5,6104.913782760799,3,12621.9595604956,0,0,0
2026-07-21T12:40:42.531Z,market,USDM,45,151911.90835199997,1,87.560123,2,8136.065717,3,209.78435699999997,10,88263.292409,14,50790.08717399999,15,4425.118572,1,87.560123,59.163596111996924
2026-07-21T12:40:42.531Z,market,USDT,24,425163.8520288301,5,70946.92473441,0,0,1,299.74011237,11,37971.056599389995,5,315437.53419198,2,508.59639068,5,70946.92473441,0
2026-07-21T12:40:42.531Z,market,WMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-21T12:40:42.531Z,protocol,,612,3551245.046271573,62,368472.52340483846,22,79415.74324938173,55,210437.08130200082,170,1562396.2648706317,109,934699.8853798413,194,395823.5480648789,62,368472.52340483846,68813.64127401366
2026-07-21T14:28:50.858Z,market,Ada,85,71615.78944777334,9,14799.87049665701,11,703.7726959785399,11,10627.04066476863,18,25819.80082475325,8,4766.22101594704,28,14899.083749668825,9,14799.87049665701,14796.73154513718
2026-07-21T14:28:50.858Z,market,BTC,15,32472.164524799995,2,0.12908805,0,0,0,0,4,10072.03490475,7,16571.609527200002,2,5828.391004800001,2,0.12908805,0
2026-07-21T14:28:50.858Z,market,COPI,2,0.01715341432871773,2,0.01715341432871773,0,0,0,0,0,0,0,0,0,0,2,0.01715341432871773,0
2026-07-21T14:28:50.858Z,market,DAI,2,14.634841,1,3.290974,0,0,0,0,1,11.343867,0,0,0,0,1,3.290974,3.1569269927841863
2026-07-21T14:28:50.858Z,market,DJED,90,931620.3108078208,6,3337.5317937521,2,62088.9701857152,11,75335.6478361235,38,654623.6097444557,12,57037.60194377811,21,79196.9493039964,6,3337.5317937521,3310.99612698173
2026-07-21T14:28:50.858Z,market,ERG,4,1645.2998957223203,0,0,0,0,0,0,0,0,1,1084.9020653539906,3,560.3978303683298,0,0,0
2026-07-21T14:28:50.858Z,market,ETH,6,2821.9815650699998,0,0,1,19.268595942,0,0,4,2525.592113034,0,0,1,277.120856094,0,0,0
2026-07-21T14:28:50.858Z,market,IAG,7,4457.726861692812,1,0.008900931936,0,0,0,0,1,127.673792172456,1,3304.92277481418,4,1025.12139377424,1,0.008900931936,0
2026-07-21T14:28:50.858Z,market,IUSD,54,107840.26059500001,9,413.936822,2,1814.5003120000001,5,4133.710412,21,80276.209537,6,3358.0249830000002,11,17843.878528999998,9,413.936822,404.5085128885778
2026-07-21T14:28:50.858Z,market,MIN,36,16539.18645614551,0,0,0,0,0,0,2,317.66664932792,5,1537.820441351756,29,14683.699365465836,0,0,0
2026-07-21T14:28:50.858Z,market,NIGHT,13,24136.61713905027,1,10.473017133523,0,0,0,0,0,0,0,0,12,24126.144121916746,1,10.473017133523,0
2026-07-21T14:28:50.858Z,market,SHEN,9,2155.588459100388,1,0.098593671384,0,0,0,0,0,0,1,788.592894519612,7,1366.896970909392,1,0.098593671384,0
2026-07-21T14:28:50.858Z,market,SNEK,12,16143.0746624,1,0.11850496,0,0,0,0,0,0,1,32.74819072,10,16110.207966720001,1,0.11850496,0
2026-07-21T14:28:50.858Z,market,USDA,56,626483.966757,1,55.877193,1,2992.814178,3,13501.325985,34,463734.64052000013,7,131761.141534,10,14438.167347,1,55.877193,34.86698064395432
2026-07-21T14:28:50.858Z,market,USDC,37,378272.57503898995,16,272124.20991136,2,3673.30270382,3,12664.30309053,8,10299.175622109999,7,79510.10431348,1,1.47939769,16,272124.20991136,46976.38373977711
2026-07-21T14:28:50.858Z,market,USDCx,99,670211.408599,6,2750.518367,0,0,7,32435.349198000004,20,173989.28939,29,269772.24532700004,37,191264.00631700008,6,2750.518367,2747.791346145417
2026-07-21T14:28:50.858Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,17,85676.63610065941,0,0,0,0,5,60106.8023798778,4,6841.0973777895,5,6105.521116006199,3,12623.2152269859,0,0,0
2026-07-21T14:28:50.858Z,market,USDM,45,151911.90835199997,1,87.560123,2,8136.065717,2,209.43822899999998,11,88263.638537,14,50790.08717399999,15,4425.118572,1,87.560123,58.7613011278016
2026-07-21T14:28:50.858Z,market,USDT,24,425215.70650777,4,61486.76149045001,1,9461.18546849,0,0,12,38276.28880074999,5,315482.80137075996,2,508.66937732,4,61486.76149045001,0
2026-07-21T14:28:50.858Z,market,WMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
